timestamp,open,high,low,close,volume
2025-08-29 15:20:00+00:00,644.34,644.44,644.25,644.4007,85021.0
2025-08-29 15:21:00+00:00,644.4,644.4,644.2,644.2614,69573.0
2025-08-29 15:22:00+00:00,644.26,644.55,644.2499,644.535,80893.0
2025-08-29 15:23:00+00:00,644.52,644.56,644.405,644.4358,57816.0
2025-08-29 15:24:00+00:00,644.43,644.61,644.43,644.56,74700.0
2025-08-29 15:25:00+00:00,644.55,644.57,644.395,644.43,89993.0
2025-08-29 15:26:00+00:00,644.44,644.77,644.435,644.735,86203.0
2025-08-29 15:27:00+00:00,644.73,644.73,644.461,644.49,55824.0
2025-08-29 15:28:00+00:00,644.495,644.64,644.48,644.58,121842.0
2025-08-29 15:29:00+00:00,644.56,644.57,644.3,644.41,99477.0
2025-08-29 15:30:00+00:00,644.41,644.55,644.16,644.16,90309.0
2025-08-29 15:31:00+00:00,644.2,644.34,644.07,644.11,69430.0
2025-08-29 15:32:00+00:00,644.12,644.18,644.0,644.1,79992.0
2025-08-29 15:33:00+00:00,644.09,644.29,644.02,644.1942,84566.0
2025-08-29 15:34:00+00:00,644.185,644.29,644.04,644.06,74873.0
2025-08-29 15:35:00+00:00,644.07,644.205,644.06,644.13,99552.0
2025-08-29 15:36:00+00:00,644.13,644.39,644.09,644.34,101584.0
2025-08-29 15:37:00+00:00,644.33,644.51,644.31,644.465,77577.0
2025-08-29 15:38:00+00:00,644.47,644.51,644.38,644.385,85174.0
2025-08-29 15:39:00+00:00,644.385,644.4,644.23,644.3499,112847.0
2025-08-29 15:40:00+00:00,644.34,644.43,644.13,644.14,125732.0
2025-08-29 15:41:00+00:00,644.15,644.47,644.13,644.45,79309.0
2025-08-29 15:42:00+00:00,644.42,644.43,644.24,644.26,70817.0
2025-08-29 15:43:00+00:00,644.27,644.38,644.15,644.18,61931.0
2025-08-29 15:44:00+00:00,644.16,644.2799,644.145,644.1479,45253.0
2025-08-29 15:45:00+00:00,644.135,644.21,644.0481,644.052,70597.0
2025-08-29 15:46:00+00:00,644.07,644.255,644.04,644.125,91429.0
2025-08-29 15:47:00+00:00,644.115,644.23,644.02,644.028,70810.0
2025-08-29 15:48:00+00:00,644.035,644.13,644.005,644.04,33206.0
2025-08-29 15:49:00+00:00,644.04,644.11,643.97,643.995,86086.0
2025-08-29 15:50:00+00:00,643.99,643.99,643.71,643.7599,171220.0
2025-08-29 15:51:00+00:00,643.76,643.93,643.76,643.87,122044.0
2025-08-29 15:52:00+00:00,643.87,644.12,643.85,643.9711,82520.0
2025-08-29 15:53:00+00:00,643.965,643.97,643.845,643.86,42765.0
2025-08-29 15:54:00+00:00,643.86,643.9479,643.8499,643.91,44948.0
2025-08-29 15:55:00+00:00,643.91,644.0958,643.88,644.09,73566.0
2025-08-29 15:56:00+00:00,644.09,644.1,643.91,643.92,60479.0
2025-08-29 15:57:00+00:00,643.935,644.06,643.87,643.96,55959.0
2025-08-29 15:58:00+00:00,643.97,644.02,643.76,643.77,86893.0
2025-08-29 15:59:00+00:00,643.785,643.825,643.73,643.79,249642.0
2025-08-29 16:00:00+00:00,643.78,644.05,643.75,643.97,102935.0
2025-08-29 16:01:00+00:00,643.96,644.2,643.95,644.145,167650.0
2025-08-29 16:02:00+00:00,644.14,644.25,644.12,644.22,91763.0
2025-08-29 16:03:00+00:00,644.22,644.3,644.2,644.28,103173.0
2025-08-29 16:04:00+00:00,644.28,644.42,644.24,644.335,126995.0
2025-08-29 16:05:00+00:00,644.325,644.325,644.0,644.02,95415.0
2025-08-29 16:06:00+00:00,644.0,644.21,643.9813,644.185,64118.0
2025-08-29 16:07:00+00:00,644.185,644.38,644.16,644.3289,84692.0
2025-08-29 16:08:00+00:00,644.32,644.395,644.2407,644.37,51148.0
2025-08-29 16:09:00+00:00,644.36,644.4,644.335,644.35,69246.0
2025-08-29 16:10:00+00:00,644.34,644.49,644.26,644.45,100945.0
2025-08-29 16:11:00+00:00,644.44,644.555,644.44,644.4401,103331.0
2025-08-29 16:12:00+00:00,644.4401,644.56,644.43,644.52,141811.0
2025-08-29 16:13:00+00:00,644.51,644.68,644.48,644.6299,96700.0
2025-08-29 16:14:00+00:00,644.615,644.6281,644.48,644.54,52107.0
2025-08-29 16:15:00+00:00,644.54,644.65,644.53,644.64,52368.0
2025-08-29 16:16:00+00:00,644.64,644.7393,644.6,644.685,77379.0
2025-08-29 16:17:00+00:00,644.68,644.76,644.65,644.67,69503.0
2025-08-29 16:18:00+00:00,644.66,644.6751,644.39,644.4,126626.0
2025-08-29 16:19:00+00:00,644.4199,644.575,644.4,644.525,46351.0
2025-08-29 16:20:00+00:00,644.53,644.58,644.48,644.565,109627.0
2025-08-29 16:21:00+00:00,644.57,644.68,644.53,644.67,72893.0
2025-08-29 16:22:00+00:00,644.66,644.66,644.59,644.61,39375.0
2025-08-29 16:23:00+00:00,644.61,644.615,644.53,644.545,37684.0
2025-08-29 16:24:00+00:00,644.53,644.65,644.53,644.63,43820.0
2025-08-29 16:25:00+00:00,644.63,644.655,644.53,644.565,47230.0
2025-08-29 16:26:00+00:00,644.555,644.555,644.3535,644.39,53670.0
2025-08-29 16:27:00+00:00,644.4,644.41,644.09,644.09,71952.0
2025-08-29 16:28:00+00:00,644.11,644.24,644.11,644.24,57994.0
2025-08-29 16:29:00+00:00,644.23,644.26,644.15,644.17,36328.0
2025-08-29 16:30:00+00:00,644.18,644.41,644.18,644.41,56764.0
2025-08-29 16:31:00+00:00,644.405,644.61,644.4,644.585,59725.0
2025-08-29 16:32:00+00:00,644.58,644.67,644.57,644.645,57000.0
2025-08-29 16:33:00+00:00,644.65,644.72,644.62,644.655,65141.0
2025-08-29 16:34:00+00:00,644.6601,644.7599,644.635,644.68,46135.0
2025-08-29 16:35:00+00:00,644.69,644.86,644.65,644.86,85616.0
2025-08-29 16:36:00+00:00,644.86,644.875,644.68,644.76,92775.0
2025-08-29 16:37:00+00:00,644.76,644.81,644.7199,644.76,29201.0
2025-08-29 16:38:00+00:00,644.77,644.91,644.7699,644.865,74567.0
2025-08-29 16:39:00+00:00,644.87,644.95,644.83,644.915,54217.0
2025-08-29 16:40:00+00:00,644.91,644.91,644.81,644.84,29206.0
2025-08-29 16:41:00+00:00,644.83,644.89,644.73,644.89,63959.0
2025-08-29 16:42:00+00:00,644.89,644.9,644.79,644.82,31288.0
2025-08-29 16:43:00+00:00,644.81,644.86,644.78,644.82,51867.0
2025-08-29 16:44:00+00:00,644.82,644.94,644.82,644.94,52687.0
2025-08-29 16:45:00+00:00,644.93,645.03,644.91,644.97,71427.0
2025-08-29 16:46:00+00:00,644.975,645.0399,644.89,644.99,48380.0
2025-08-29 16:47:00+00:00,644.985,645.015,644.91,644.9307,36211.0
2025-08-29 16:48:00+00:00,644.932,644.945,644.845,644.885,32059.0
2025-08-29 16:49:00+00:00,644.9,644.9,644.62,644.6802,112096.0
2025-08-29 16:50:00+00:00,644.685,644.78,644.59,644.745,64789.0
2025-08-29 16:51:00+00:00,644.72,644.75,644.62,644.665,110715.0
2025-08-29 16:52:00+00:00,644.66,644.73,644.63,644.685,82604.0
2025-08-29 16:53:00+00:00,644.68,644.73,644.63,644.7098,132570.0
2025-08-29 16:54:00+00:00,644.705,644.83,644.7,644.81,108099.0
2025-08-29 16:55:00+00:00,644.8,644.91,644.785,644.825,112056.0
2025-08-29 16:56:00+00:00,644.8299,644.87,644.67,644.73,58417.0
2025-08-29 16:57:00+00:00,644.735,644.875,644.72,644.825,89777.0
2025-08-29 16:58:00+00:00,644.82,644.87,644.79,644.815,75532.0
2025-08-29 16:59:00+00:00,644.82,644.83,644.71,644.725,84540.0
2025-08-29 17:00:00+00:00,644.7,644.7,644.35,644.35,133064.0
2025-08-29 17:01:00+00:00,644.37,644.44,644.31,644.355,102258.0
2025-08-29 17:02:00+00:00,644.37,644.4051,644.27,644.37,79812.0
2025-08-29 17:03:00+00:00,644.355,644.37,644.21,644.26,190517.0
2025-08-29 17:04:00+00:00,644.255,644.27,643.9,643.92,183425.0
2025-08-29 17:05:00+00:00,643.93,644.0199,643.86,643.8901,80621.0
2025-08-29 17:06:00+00:00,643.89,644.169,643.78,644.13,93629.0
2025-08-29 17:07:00+00:00,644.11,644.1938,644.065,644.15,78424.0
2025-08-29 17:08:00+00:00,644.145,644.23,644.13,644.16,70046.0
2025-08-29 17:09:00+00:00,644.15,644.26,644.13,644.23,60775.0
2025-08-29 17:10:00+00:00,644.23,644.2376,643.96,644.04,169710.0
2025-08-29 17:11:00+00:00,644.04,644.04,643.8,643.89,109636.0
2025-08-29 17:12:00+00:00,643.875,644.0,643.87,643.99,91904.0
2025-08-29 17:13:00+00:00,643.99,644.02,643.78,643.82,56171.0
2025-08-29 17:14:00+00:00,643.815,643.89,643.79,643.83,45561.0
2025-08-29 17:15:00+00:00,643.83,643.945,643.6,643.6,146584.0
2025-08-29 17:16:00+00:00,643.58,643.73,643.56,643.655,86288.0
2025-08-29 17:17:00+00:00,643.655,643.75,643.46,643.515,201979.0
2025-08-29 17:18:00+00:00,643.51,643.66,643.5,643.64,63842.0
2025-08-29 17:19:00+00:00,643.63,643.81,643.62,643.715,90691.0
2025-08-29 17:20:00+00:00,643.72,643.95,643.72,643.93,171389.0
2025-08-29 17:21:00+00:00,643.925,644.06,643.91,644.035,141227.0
2025-08-29 17:22:00+00:00,644.03,644.085,643.95,643.95,65175.0
2025-08-29 17:23:00+00:00,643.95,643.96,643.77,643.84,61517.0
2025-08-29 17:24:00+00:00,643.835,643.94,643.83,643.885,85835.0
2025-08-29 17:25:00+00:00,643.875,644.09,643.875,643.935,93903.0
2025-08-29 17:26:00+00:00,643.94,644.11,643.91,644.06,52896.0
2025-08-29 17:27:00+00:00,644.0401,644.07,643.98,644.07,36156.0
2025-08-29 17:28:00+00:00,644.0689,644.08,643.98,644.0335,35097.0
2025-08-29 17:29:00+00:00,644.045,644.095,643.94,644.0,53417.0
2025-08-29 17:30:00+00:00,644.0,644.26,643.96,644.24,104762.0
2025-08-29 17:31:00+00:00,644.24,644.26,644.06,644.07,61644.0
2025-08-29 17:32:00+00:00,644.06,644.09,643.842,643.842,67257.0
2025-08-29 17:33:00+00:00,643.84,643.985,643.84,643.94,50899.0
2025-08-29 17:34:00+00:00,643.93,643.989,643.86,643.98,70886.0
2025-08-29 17:35:00+00:00,643.985,644.045,643.9299,644.0158,52629.0
2025-08-29 17:36:00+00:00,644.01,644.12,643.97,643.985,50001.0
2025-08-29 17:37:00+00:00,643.98,644.1807,643.92,644.17,145068.0
2025-08-29 17:38:00+00:00,644.1451,644.2358,644.1301,644.185,61034.0
2025-08-29 17:39:00+00:00,644.18,644.25,644.15,644.211,65345.0
2025-08-29 17:40:00+00:00,644.215,644.42,644.21,644.395,120169.0
2025-08-29 17:41:00+00:00,644.39,644.39,644.27,644.31,51448.0
2025-08-29 17:42:00+00:00,644.295,644.39,644.195,644.23,142009.0
2025-08-29 17:43:00+00:00,644.23,644.265,644.2,644.24,53151.0
2025-08-29 17:44:00+00:00,644.2301,644.36,644.22,644.35,63272.0
2025-08-29 17:45:00+00:00,644.36,644.535,644.33,644.52,103863.0
2025-08-29 17:46:00+00:00,644.54,644.585,644.47,644.495,93569.0
2025-08-29 17:47:00+00:00,644.495,644.5451,644.4401,644.495,79398.0
2025-08-29 17:48:00+00:00,644.49,644.67,644.44,644.625,97873.0
2025-08-29 17:49:00+00:00,644.62,644.625,644.55,644.57,54228.0
2025-08-29 17:50:00+00:00,644.57,644.67,644.5,644.625,76056.0
2025-08-29 17:51:00+00:00,644.63,644.87,644.63,644.86,107457.0
2025-08-29 17:52:00+00:00,644.84,645.0142,644.833,644.9301,102570.0
2025-08-29 17:53:00+00:00,644.94,644.99,644.82,644.83,90991.0
2025-08-29 17:54:00+00:00,644.83,644.9,644.67,644.77,96262.0
2025-08-29 17:55:00+00:00,644.76,644.82,644.7342,644.75,954039.0
2025-08-29 17:56:00+00:00,644.75,644.85,644.72,644.7399,61358.0
2025-08-29 17:57:00+00:00,644.745,644.75,644.5,644.51,90854.0
2025-08-29 17:58:00+00:00,644.51,644.67,644.401,644.54,110863.0
2025-08-29 17:59:00+00:00,644.55,644.65,644.535,644.64,71729.0
2025-08-29 18:00:00+00:00,644.65,644.665,644.39,644.41,115344.0
2025-08-29 18:01:00+00:00,644.41,644.5,644.3,644.34,105741.0
2025-08-29 18:02:00+00:00,644.34,644.426,644.32,644.365,57394.0
2025-08-29 18:03:00+00:00,644.35,644.46,644.31,644.4,64777.0
2025-08-29 18:04:00+00:00,644.39,644.39,644.23,644.235,72650.0
2025-08-29 18:05:00+00:00,644.25,644.33,644.22,644.265,53989.0
2025-08-29 18:06:00+00:00,644.26,644.45,644.23,644.44,66042.0
2025-08-29 18:07:00+00:00,644.44,644.505,644.42,644.48,44517.0
2025-08-29 18:08:00+00:00,644.465,644.595,644.455,644.57,74098.0
2025-08-29 18:09:00+00:00,644.56,644.6499,644.54,644.61,73696.0
2025-08-29 18:10:00+00:00,644.61,644.7,644.51,644.6649,92362.0
2025-08-29 18:11:00+00:00,644.665,644.675,644.555,644.58,73948.0
2025-08-29 18:12:00+00:00,644.575,644.68,644.51,644.52,81126.0
2025-08-29 18:13:00+00:00,644.51,644.52,644.4,644.485,76084.0
2025-08-29 18:14:00+00:00,644.49,644.54,644.44,644.535,69924.0
2025-08-29 18:15:00+00:00,644.545,644.63,644.48,644.5955,118954.0
2025-08-29 18:16:00+00:00,644.59,644.66,644.5404,644.6,80523.0
2025-08-29 18:17:00+00:00,644.6,644.65,644.5,644.52,61013.0
2025-08-29 18:18:00+00:00,644.52,644.56,644.45,644.475,97071.0
2025-08-29 18:19:00+00:00,644.469,644.57,644.469,644.54,47166.0
2025-08-29 18:20:00+00:00,644.53,644.53,644.17,644.205,271968.0
2025-08-29 18:21:00+00:00,644.22,644.4,644.21,644.25,67462.0
2025-08-29 18:22:00+00:00,644.2455,644.34,644.2435,644.27,40409.0
2025-08-29 18:23:00+00:00,644.26,644.44,644.25,644.4358,45456.0
2025-08-29 18:24:00+00:00,644.43,644.43,644.37,644.42,43054.0
2025-08-29 18:25:00+00:00,644.42,644.51,644.38,644.38,49822.0
2025-08-29 18:26:00+00:00,644.37,644.4,644.22,644.24,68423.0
2025-08-29 18:27:00+00:00,644.23,644.335,644.23,644.275,62515.0
2025-08-29 18:28:00+00:00,644.28,644.325,644.215,644.23,60519.0
2025-08-29 18:29:00+00:00,644.22,644.33,644.215,644.265,58366.0
2025-08-29 18:30:00+00:00,644.265,644.49,644.265,644.465,102627.0
2025-08-29 18:31:00+00:00,644.48,644.5,644.39,644.4805,55756.0
2025-08-29 18:32:00+00:00,644.49,644.63,644.49,644.59,51891.0
2025-08-29 18:33:00+00:00,644.59,644.6258,644.51,644.57,45009.0
2025-08-29 18:34:00+00:00,644.57,644.65,644.57,644.63,74671.0
2025-08-29 18:35:00+00:00,644.63,644.74,644.63,644.72,145281.0
2025-08-29 18:36:00+00:00,644.72,644.72,644.6101,644.62,66828.0
2025-08-29 18:37:00+00:00,644.615,644.72,644.615,644.7,73125.0
2025-08-29 18:38:00+00:00,644.7,644.7,644.53,644.575,74824.0
2025-08-29 18:39:00+00:00,644.575,644.575,644.45,644.47,76561.0
2025-08-29 18:40:00+00:00,644.48,644.52,644.345,644.44,66467.0
2025-08-29 18:41:00+00:00,644.44,644.53,644.43,644.5,52873.0
2025-08-29 18:42:00+00:00,644.49,644.5451,644.34,644.355,52515.0
2025-08-29 18:43:00+00:00,644.35,644.38,644.32,644.35,48436.0
2025-08-29 18:44:00+00:00,644.36,644.37,644.265,644.27,50975.0
2025-08-29 18:45:00+00:00,644.27,644.45,644.27,644.42,59486.0
2025-08-29 18:46:00+00:00,644.41,644.43,644.31,644.345,63232.0
2025-08-29 18:47:00+00:00,644.35,644.48,644.34,644.42,58677.0
2025-08-29 18:48:00+00:00,644.41,644.445,644.365,644.37,43423.0
2025-08-29 18:49:00+00:00,644.39,644.4,644.36,644.365,46115.0
2025-08-29 18:50:00+00:00,644.37,644.43,644.3,644.36,53329.0
2025-08-29 18:51:00+00:00,644.35,644.35,644.1721,644.195,115981.0
2025-08-29 18:52:00+00:00,644.195,644.405,644.18,644.405,73547.0
2025-08-29 18:53:00+00:00,644.4,644.4,644.32,644.35,91935.0
2025-08-29 18:54:00+00:00,644.34,644.44,644.325,644.39,50254.0
2025-08-29 18:55:00+00:00,644.38,644.4054,644.245,644.28,77933.0
2025-08-29 18:56:00+00:00,644.2751,644.39,644.26,644.385,184773.0
2025-08-29 18:57:00+00:00,644.37,644.45,644.315,644.44,74379.0
2025-08-29 18:58:00+00:00,644.44,644.44,644.37,644.4114,52183.0
2025-08-29 18:59:00+00:00,644.41,644.5,644.405,644.49,53749.0
2025-08-29 19:00:00+00:00,644.49,644.51,644.31,644.31,135686.0
2025-08-29 19:01:00+00:00,644.32,644.5297,644.305,644.51,163997.0
2025-08-29 19:02:00+00:00,644.5,644.5,644.375,644.46,105515.0
2025-08-29 19:03:00+00:00,644.45,644.568,644.45,644.56,116864.0
2025-08-29 19:04:00+00:00,644.55,644.605,644.53,644.585,96392.0
2025-08-29 19:05:00+00:00,644.585,644.71,644.585,644.6,173599.0
2025-08-29 19:06:00+00:00,644.6,644.74,644.55,644.7001,132309.0
2025-08-29 19:07:00+00:00,644.695,644.775,644.695,644.71,220035.0
2025-08-29 19:08:00+00:00,644.71,644.8312,644.68,644.8,117204.0
2025-08-29 19:09:00+00:00,644.8,644.8,644.66,644.685,110012.0
2025-08-29 19:10:00+00:00,644.69,644.78,644.68,644.77,84222.0
2025-08-29 19:11:00+00:00,644.78,644.8,644.545,644.55,105806.0
2025-08-29 19:12:00+00:00,644.55,644.71,644.55,644.665,112775.0
2025-08-29 19:13:00+00:00,644.6665,644.67,644.53,644.56,92404.0
2025-08-29 19:14:00+00:00,644.57,644.6454,644.56,644.61,99666.0
2025-08-29 19:15:00+00:00,644.605,644.695,644.59,644.685,65076.0
2025-08-29 19:16:00+00:00,644.68,644.77,644.655,644.74,109345.0
2025-08-29 19:17:00+00:00,644.735,644.79,644.715,644.755,109465.0
2025-08-29 19:18:00+00:00,644.755,644.77,644.705,644.755,107088.0
2025-08-29 19:19:00+00:00,644.762,644.855,644.7264,644.835,537456.0
2025-08-29 19:20:00+00:00,644.8358,644.915,644.81,644.915,127802.0
2025-08-29 19:21:00+00:00,644.9,644.99,644.875,644.935,190470.0
2025-08-29 19:22:00+00:00,644.935,644.935,644.71,644.74,122977.0
2025-08-29 19:23:00+00:00,644.74,644.755,644.63,644.67,197021.0
2025-08-29 19:24:00+00:00,644.68,644.815,644.65,644.78,141570.0
2025-08-29 19:25:00+00:00,644.77,644.8,644.665,644.71,103261.0
2025-08-29 19:26:00+00:00,644.71,644.7758,644.67,644.685,346229.0
2025-08-29 19:27:00+00:00,644.68,644.68,644.49,644.5127,119358.0
2025-08-29 19:28:00+00:00,644.51,644.62,644.495,644.51,92519.0
2025-08-29 19:29:00+00:00,644.51,644.6,644.37,644.58,171248.0
2025-08-29 19:30:00+00:00,644.58,644.8,644.57,644.745,450233.0
2025-08-29 19:31:00+00:00,644.745,644.78,644.605,644.61,165054.0
2025-08-29 19:32:00+00:00,644.61,644.71,644.53,644.54,138539.0
2025-08-29 19:33:00+00:00,644.55,644.62,644.525,644.62,199908.0
2025-08-29 19:34:00+00:00,644.63,644.63,644.43,644.43,224018.0
2025-08-29 19:35:00+00:00,644.44,644.48,644.12,644.145,471002.0
2025-08-29 19:36:00+00:00,644.14,644.24,644.08,644.22,305825.0
2025-08-29 19:37:00+00:00,644.21,644.38,644.21,644.31,189760.0
2025-08-29 19:38:00+00:00,644.31,644.4155,644.22,644.36,182437.0
2025-08-29 19:39:00+00:00,644.35,644.48,644.35,644.435,345931.0
2025-08-29 19:40:00+00:00,644.44,644.482,644.36,644.41,137270.0
2025-08-29 19:41:00+00:00,644.412,644.65,644.412,644.59,286968.0
2025-08-29 19:42:00+00:00,644.59,644.74,644.57,644.67,142460.0
2025-08-29 19:43:00+00:00,644.66,644.8,644.65,644.795,195875.0
2025-08-29 19:44:00+00:00,644.805,644.89,644.76,644.78,233030.0
2025-08-29 19:45:00+00:00,644.77,644.835,644.6846,644.725,350059.0
2025-08-29 19:46:00+00:00,644.73,644.85,644.715,644.83,385849.0
2025-08-29 19:47:00+00:00,644.82,645.13,644.76,645.13,395018.0
2025-08-29 19:48:00+00:00,645.13,645.14,644.76,644.78,479362.0
2025-08-29 19:49:00+00:00,644.78,644.835,644.52,644.61,520873.0
2025-08-29 19:50:00+00:00,644.61,644.78,644.05,644.05,705273.0
2025-08-29 19:51:00+00:00,644.05,644.1899,643.92,644.02,689437.0
2025-08-29 19:52:00+00:00,644.02,644.31,644.0,644.295,652313.0
2025-08-29 19:53:00+00:00,644.3,644.33,644.03,644.045,542410.0
2025-08-29 19:54:00+00:00,644.04,644.18,643.8,643.87,572062.0
2025-08-29 19:55:00+00:00,643.86,644.185,643.76,644.08,703861.0
2025-08-29 19:56:00+00:00,644.08,644.26,644.05,644.225,680797.0
2025-08-29 19:57:00+00:00,644.23,644.78,644.23,644.645,1168127.0
2025-08-29 19:58:00+00:00,644.645,644.81,644.44,644.735,1545918.0
2025-08-29 19:59:00+00:00,644.74,645.04,644.12,645.04,3401487.0
2025-08-29 20:00:00+00:00,645.03,645.4,644.84,644.84,2325968.0
2025-08-29 20:01:00+00:00,644.84,644.98,644.78,644.97,387299.0
2025-08-29 20:02:00+00:00,644.94,645.16,644.93,645.15,123316.0
2025-08-29 20:03:00+00:00,645.16,645.2,644.87,644.87,83409.0
2025-08-29 20:04:00+00:00,644.88,644.99,644.84,644.88,172714.0
2025-08-29 20:05:00+00:00,644.87,644.92,644.79,644.82,30169.0
2025-08-29 20:06:00+00:00,644.84,644.85,644.69,644.82,100834.0
2025-08-29 20:07:00+00:00,644.8,644.8,644.5,644.73,61833.0
2025-08-29 20:08:00+00:00,644.73,644.76,644.69,644.69,51036.0
2025-08-29 20:09:00+00:00,644.69,644.75,644.69,644.73,22632.0
2025-08-29 20:10:00+00:00,644.73,644.75,644.66,644.67,17491.0
2025-08-29 20:11:00+00:00,644.67,644.6942,644.63,644.64,22637.0
2025-08-29 20:12:00+00:00,644.65,644.73,644.61,644.71,29429.0
2025-08-29 20:13:00+00:00,644.72,644.76,644.64,644.76,359847.0
2025-08-29 20:14:00+00:00,644.77,644.97,644.77,644.97,3276131.0
2025-08-29 20:15:00+00:00,644.99,644.99,644.8,644.8101,507351.0
2025-08-29 20:16:00+00:00,644.89,644.91,644.84,644.84,2731.0
2025-08-29 20:17:00+00:00,644.84,644.86,644.7699,644.77,5690.0
2025-08-29 20:18:00+00:00,644.78,644.85,644.77,644.83,1964.0
2025-08-29 20:19:00+00:00,644.84,644.89,644.82,644.89,7931.0
2025-08-29 20:20:00+00:00,644.89,644.92,644.89,644.92,5666.0
2025-08-29 20:21:00+00:00,644.92,644.93,644.88,644.92,143345.0
2025-08-29 20:22:00+00:00,644.93,645.06,644.93,645.044,16994.0
2025-08-29 20:23:00+00:00,645.04,645.05,645.01,645.01,17812.0
2025-08-29 20:24:00+00:00,645.03,645.05,645.01,645.05,18425.0
2025-08-29 20:25:00+00:00,645.01,645.01,644.9,644.9,28046.0
2025-08-29 20:26:00+00:00,644.92,644.95,644.89,644.91,6113.0
2025-08-29 20:27:00+00:00,644.91,644.91,644.86,644.88,16633.0
2025-08-29 20:28:00+00:00,644.88,644.91,644.88,644.91,2425.0
2025-08-29 20:29:00+00:00,644.91,644.91,644.9,644.9,2555.0
2025-08-29 20:30:00+00:00,644.95,644.95,644.9,644.91,4749.0
2025-08-29 20:31:00+00:00,644.93,644.93,644.9,644.9,2007.0
2025-08-29 20:32:00+00:00,644.8902,644.9,644.89,644.89,4146.0
2025-08-29 20:33:00+00:00,644.9199,644.9199,644.88,644.88,13316.0
2025-08-29 20:34:00+00:00,644.88,644.92,644.88,644.92,188170.0
2025-08-29 20:35:00+00:00,644.94,644.98,644.94,644.98,8404.0
2025-08-29 20:36:00+00:00,644.98,644.98,644.97,644.97,127880.0
2025-08-29 20:37:00+00:00,644.98,644.98,644.94,644.96,14453.0
2025-08-29 20:38:00+00:00,644.96,644.96,644.93,644.93,11373.0
2025-08-29 20:39:00+00:00,644.9316,644.9316,644.9,644.9,3930.0
2025-08-29 20:40:00+00:00,644.93,644.93,644.93,644.93,1620.0
2025-08-29 20:41:00+00:00,644.89,644.91,644.89,644.9,2554.0
2025-08-29 20:42:00+00:00,644.95,644.95,644.95,644.95,1187.0
2025-08-29 20:43:00+00:00,644.89,644.89,644.87,644.89,734.0
2025-08-29 20:44:00+00:00,644.88,644.89,644.83,644.8699,7131.0
2025-08-29 20:45:00+00:00,644.86,644.89,644.86,644.89,1082.0
2025-08-29 20:46:00+00:00,644.89,644.89,644.89,644.89,636.0
2025-08-29 20:47:00+00:00,644.88,644.88,644.87,644.87,3626.0
2025-08-29 20:48:00+00:00,644.86,644.87,644.84,644.85,53461.0
2025-08-29 20:49:00+00:00,644.85,644.9,644.85,644.9,50239.0
2025-08-29 20:50:00+00:00,644.94,644.97,644.9102,644.96,8110.0
2025-08-29 20:51:00+00:00,644.97,645.02,644.97,645.01,3048.0
2025-08-29 20:52:00+00:00,645.0,645.0,644.97,644.98,4863.0
2025-08-29 20:53:00+00:00,645.03,645.08,644.95,645.03,100214.0
2025-08-29 20:54:00+00:00,645.03,645.07,644.95,645.06,75211.0
2025-08-29 20:55:00+00:00,645.06,645.07,645.0,645.06,164206.0
2025-08-29 20:56:00+00:00,645.0605,645.07,645.0,645.0,155419.0
2025-08-29 20:57:00+00:00,645.0,645.01,644.95,645.0,163236.0
2025-08-29 20:58:00+00:00,644.99,645.0,644.96,644.96,9920.0
2025-08-29 20:59:00+00:00,644.97,644.97,644.9,644.94,17931.0
2025-08-29 21:03:00+00:00,644.91,644.91,644.91,644.91,274.0
2025-08-29 21:04:00+00:00,644.94,644.94,644.94,644.94,402.0
2025-08-29 21:05:00+00:00,644.94,644.97,644.94,644.97,8739.0
2025-08-29 21:06:00+00:00,644.96,644.96,644.96,644.96,704.0
2025-08-29 21:07:00+00:00,644.9892,644.99,644.98,644.9892,9469.0
2025-08-29 21:09:00+00:00,644.99,645.0,644.99,645.0,3949.0
2025-08-29 21:10:00+00:00,645.01,645.04,645.0,645.04,3225.0
2025-08-29 21:13:00+00:00,645.01,645.01,645.0,645.0,1133.0
2025-08-29 21:14:00+00:00,644.99,645.0,644.99,645.0,1651.0
2025-08-29 21:16:00+00:00,644.97,644.98,644.97,644.98,617.0
2025-08-29 21:17:00+00:00,644.9818,644.9818,644.98,644.98,415.0
2025-08-29 21:18:00+00:00,644.97,644.98,644.97,644.97,1774.0
2025-08-29 21:19:00+00:00,644.97,644.98,644.97,644.98,812.0
2025-08-29 21:20:00+00:00,645.02,645.02,645.02,645.02,213.0
2025-08-29 21:21:00+00:00,644.99,645.0,644.99,645.0,1618.0
2025-08-29 21:22:00+00:00,645.0,645.02,645.0,645.02,2020.0
2025-08-29 21:23:00+00:00,645.03,645.04,645.01,645.01,7740.0
2025-08-29 21:24:00+00:00,645.01,645.03,645.01,645.03,3807.0
2025-08-29 21:25:00+00:00,645.04,645.04,645.02,645.02,5238.0
2025-08-29 21:26:00+00:00,645.01,645.03,645.01,645.03,2007.0
2025-08-29 21:27:00+00:00,645.03,645.06,644.96,644.96,29086.0
2025-08-29 21:28:00+00:00,644.9658,644.9658,644.9658,644.9658,149.0
2025-08-29 21:29:00+00:00,645.05,645.1,645.0201,645.06,116695.0
2025-08-29 21:30:00+00:00,645.03,645.03,644.99,645.0,2646.0
2025-08-29 21:31:00+00:00,645.03,645.03,644.99,644.99,12021.0
