timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 15:46:00,0.07,0.07,0.07,0.07,60,0.07,2
2025-08-29 15:50:00,0.07,0.07,0.07,0.07,3,0.07,2
2025-08-29 15:51:00,0.08,0.08,0.08,0.08,2,0.08,2
2025-08-29 15:54:00,0.08,0.08,0.07,0.07,67,0.0707,3
2025-08-29 15:56:00,0.07,0.07,0.06,0.06,10,0.061,2
2025-08-29 15:58:00,0.05,0.06,0.05,0.05,22,0.0514,8
2025-08-29 15:59:00,0.05,0.05,0.05,0.05,17,0.05,8
2025-08-29 16:00:00,0.04,0.05,0.04,0.05,3,0.0433,3
2025-08-29 16:01:00,0.04,0.05,0.04,0.05,12,0.0408,4
2025-08-29 16:03:00,0.04,0.04,0.04,0.04,1,0.04,1
2025-08-29 16:05:00,0.04,0.05,0.04,0.05,7,0.0486,4
2025-08-29 16:07:00,0.04,0.05,0.04,0.05,41,0.0402,8
2025-08-29 16:08:00,0.06,0.06,0.06,0.06,5,0.06,5
2025-08-29 16:10:00,0.04,0.04,0.04,0.04,1,0.04,1
2025-08-29 16:12:00,0.05,0.05,0.05,0.05,4,0.05,1
2025-08-29 16:13:00,0.04,0.04,0.04,0.04,1,0.04,1
2025-08-29 16:14:00,0.05,0.05,0.05,0.05,70,0.05,1
