timestamp,open,high,low,close,volume,vwap,transactions
2025-08-29 13:50:00,14.75,14.75,14.75,14.75,1,14.75,1
2025-08-29 13:54:00,15.03,15.03,14.92,14.92,3,14.9567,3
2025-08-29 13:57:00,14.95,14.95,14.95,14.95,1,14.95,1
2025-08-29 14:13:00,14.7,14.7,14.7,14.7,1,14.7,1
2025-08-29 14:15:00,14.75,14.8,14.75,14.8,2,14.775,2
2025-08-29 15:06:00,14.81,14.81,14.81,14.81,3,14.81,1
2025-08-29 15:10:00,14.97,14.97,14.97,14.97,3,14.97,1
2025-08-29 15:18:00,14.97,14.97,14.97,14.97,10,14.97,1
2025-08-29 15:21:00,15.1,15.1,15.1,15.1,3,15.1,1
2025-08-29 15:37:00,14.53,14.53,14.53,14.53,2,14.53,1
2025-08-29 15:40:00,14.62,14.62,14.62,14.62,2,14.62,1
2025-08-29 15:59:00,14.59,14.59,14.59,14.59,3,14.59,1
2025-08-29 16:01:00,15.0,15.0,15.0,15.0,3,15.0,1
2025-08-29 16:05:00,15.05,15.05,15.05,15.05,1,15.05,1
2025-08-29 16:06:00,15.01,15.01,15.01,15.01,1,15.01,1
2025-08-29 16:09:00,14.92,14.92,14.92,14.92,1,14.92,1
